brand,model,release_year,age_years,ram_gb,storage_gb,original_price,condition,fair_price
Apple,iPhone 13,2021,3,12,64,79372,Good,36907
OnePlus,OnePlus 11,2020,4,4,512,47934,Good,37639
OnePlus,OnePlus Nord 3,2021,3,4,128,17614,Excellent,14510
OnePlus,OnePlus 11,2022,2,12,256,38500,Good,35686
Vivo,T2,2021,3,6,256,27003,Good,23688
Vivo,V25,2019,5,8,128,53557,Good,19161
Xiaomi,Mi 11 Lite,2023,1,6,64,23951,Good,17659
Vivo,Y56,2020,4,4,256,87964,Good,30667
Realme,Realme 11,2021,3,4,128,28220,Poor,13789
Apple,iPhone 14,2021,3,12,128,50682,Fair,27211
Apple,iPhone 12,2019,5,6,512,70210,Good,44771
Apple,iPhone SE,2019,5,6,128,107390,Excellent,28413
Oppo,Reno 8,2019,5,8,512,102637,Fair,37222
Oppo,Reno 8,2019,5,6,256,30565,Excellent,21438
Vivo,V27,2023,1,8,512,29012,Poor,39205
OnePlus,OnePlus Nord CE 3,2021,3,12,512,33018,Poor,42544
Oppo,F21 Pro,2019,5,8,256,65767,Good,27924
Realme,Realme 11,2022,2,8,128,119869,Good,46312
OnePlus,OnePlus Nord CE 3,2021,3,6,512,24179,Good,33470
OnePlus,OnePlus 11R,2023,1,16,256,111626,Excellent,72110
Vivo,V27,2019,5,4,128,39419,Good,14101
Apple,iPhone 14,2020,4,8,64,92758,Good,32255
Samsung,Galaxy S22,2022,2,8,64,58327,Good,31833
Apple,iPhone 14,2019,5,8,64,92237,Poor,16260
Oppo,A58,2019,5,16,256,98790,Good,41821
Apple,iPhone 13,2020,4,4,512,99010,Good,45423
Xiaomi,Poco F5,2020,4,6,128,41930,Good,17916
Google,Pixel 6a,2021,3,6,128,32801,Fair,18584
Google,Pixel 7 Pro,2019,5,6,128,93027,Good,23373
Vivo,V25,2020,4,6,512,49173,Fair,37887
Google,Pixel 6,2020,4,12,64,23316,Good,18945
OnePlus,OnePlus 11,2019,5,6,128,55431,Excellent,18041
Xiaomi,Poco F5,2019,5,6,256,55149,Good,23163
Samsung,Galaxy A34,2022,2,4,256,47132,Good,32502
Apple,iPhone 11,2020,4,6,512,65535,Excellent,50602
Xiaomi,Mi 11 Lite,2020,4,12,128,32864,Poor,19779
Vivo,T2,2019,5,8,128,49851,Good,19725
Oppo,Reno 7,2023,1,16,128,96061,Good,57493
OnePlus,OnePlus Nord 3,2019,5,12,512,36788,Poor,37844
Vivo,V27,2023,1,12,64,28068,Good,25942
Apple,iPhone 13,2021,3,16,256,107099,Poor,40517
Xiaomi,Redmi 12,2020,4,12,64,79136,Fair,26209
Vivo,T2,2021,3,8,256,31150,Good,28217
Oppo,F21 Pro,2023,1,8,64,107270,Excellent,59606
Vivo,Y56,2019,5,4,512,105577,Good,37824
Samsung,Galaxy M34,2020,4,8,128,28882,Fair,18992
Apple,iPhone 11,2020,4,8,128,113642,Poor,24887
OnePlus,OnePlus 11R,2021,3,8,256,24872,Excellent,27357
OnePlus,OnePlus Nord 3,2023,1,4,128,66362,Fair,27399
OnePlus,OnePlus Nord CE 3,2023,1,6,128,36021,Excellent,25164
Realme,Realme Narzo 60,2022,2,6,64,119565,Good,43514
Samsung,Galaxy A34,2022,2,12,64,25683,Good,25485
Xiaomi,Redmi 12,2021,3,12,64,27857,Poor,17501
Samsung,Galaxy S23,2019,5,8,64,99021,Excellent,25172
Vivo,V27,2023,1,12,512,49519,Excellent,57930
Oppo,Reno 7,2020,4,12,256,56603,Poor,27614
Google,Pixel 6a,2021,3,12,64,103264,Good,39401
Realme,Realme GT 2,2019,5,6,256,89745,Excellent,31953
Apple,iPhone 11,2023,1,4,128,88040,Fair,36438
Google,Pixel 6,2019,5,4,128,18800,Poor,11887
Samsung,Galaxy S23,2021,3,6,128,67838,Good,31610
Vivo,V25,2020,4,4,512,59378,Fair,33386
Oppo,A78,2022,2,8,128,41082,Poor,20791
Samsung,Galaxy S22,2019,5,12,256,87934,Fair,32973
Samsung,Galaxy A54,2023,1,12,128,109294,Good,57684
OnePlus,OnePlus Nord 3,2023,1,12,512,46657,Good,51449
OnePlus,OnePlus 11,2020,4,4,256,94397,Fair,26271
Oppo,A78,2023,1,6,128,40432,Good,25646
Xiaomi,Redmi Note 11,2023,1,16,512,26683,Good,54901
Xiaomi,Redmi 12,2021,3,6,512,59390,Fair,38890
Xiaomi,Poco F5,2020,4,6,512,51176,Good,42946
Xiaomi,Redmi 12,2021,3,8,512,28783,Fair,39283
Samsung,Galaxy S23,2022,2,6,512,45331,Good,43225
Apple,iPhone SE,2020,4,8,64,31838,Poor,14094
Realme,Realme GT 2,2020,4,4,64,72202,Good,19645
Vivo,V27,2023,1,16,256,28550,Fair,38804
Apple,iPhone 11,2019,5,6,512,92090,Good,46966
Xiaomi,Redmi Note 11,2022,2,8,64,49889,Fair,22480
Google,Pixel 6,2022,2,8,256,111212,Excellent,62217
Apple,iPhone SE,2021,3,12,256,97632,Good,56978
Xiaomi,Poco F5,2020,4,12,512,89363,Poor,47122
Vivo,Y56,2022,2,6,128,15357,Good,17886
Samsung,Galaxy M34,2019,5,8,512,112393,Excellent,45273
Google,Pixel 6,2020,4,12,128,39718,Good,26342
Vivo,V27,2022,2,12,512,119478,Good,74725
Apple,iPhone 11,2021,3,4,128,50330,Excellent,30803
Realme,Realme GT 2,2020,4,12,512,29199,Fair,40176
Vivo,V27,2023,1,6,512,81629,Fair,50497
Oppo,A58,2022,2,16,64,35526,Good,28992
OnePlus,OnePlus Nord 3,2019,5,12,256,85220,Good,35312
Apple,iPhone 12,2021,3,16,128,103424,Good,52219
Xiaomi,Redmi Note 11,2022,2,8,64,100504,Poor,23988
OnePlus,OnePlus Nord 3,2019,5,12,64,94199,Good,24709
Oppo,Reno 8,2020,4,16,512,65603,Good,55925
Google,Pixel 6a,2021,3,4,256,106627,Good,49545
Vivo,Y100,2023,1,6,256,67563,Excellent,49357
Xiaomi,Redmi Note 11,2023,1,12,512,32540,Fair,46262
Oppo,Reno 7,2019,5,4,128,57044,Good,16699
OnePlus,OnePlus 11R,2019,5,12,128,62984,Good,26801
Xiaomi,Redmi Note 11,2021,3,12,256,55720,Good,38965
Google,Pixel 6a,2019,5,16,256,85185,Good,36345
Samsung,Galaxy M34,2022,2,8,512,23614,Fair,41169
Xiaomi,Mi 11 Lite,2020,4,6,512,94017,Good,45590
Google,Pixel 7 Pro,2019,5,8,512,30977,Excellent,36548
Realme,Realme Narzo 60,2021,3,16,64,103197,Poor,27462
Vivo,V25,2021,3,12,256,109026,Good,48798
Google,Pixel 7 Pro,2023,1,4,512,40568,Good,42241
Apple,iPhone SE,2023,1,16,128,83197,Poor,40131
Vivo,Y100,2021,3,16,256,46408,Excellent,37244
Vivo,T2,2022,2,8,128,44350,Good,25064
Xiaomi,Mi 11 Lite,2019,5,6,64,31211,Excellent,14149
Vivo,V27,2020,4,6,128,104439,Good,30266
Realme,Realme Narzo 60,2020,4,4,256,84814,Good,29434
Google,Pixel 7,2020,4,8,256,73812,Good,34298
Vivo,V25,2021,3,6,128,64939,Good,23703
OnePlus,OnePlus 11,2021,3,4,128,97865,Excellent,34041
Google,Pixel 6,2023,1,4,256,28091,Good,26441
Oppo,F21 Pro,2022,2,6,64,64630,Fair,21447
Apple,iPhone 14,2023,1,12,512,29242,Poor,42496
Oppo,A58,2019,5,12,512,81105,Excellent,46172
Samsung,Galaxy A34,2021,3,8,128,110129,Fair,35199
Xiaomi,Mi 11 Lite,2022,2,12,64,43325,Poor,21057
Vivo,Y56,2021,3,6,256,66134,Good,30287
Google,Pixel 6,2023,1,8,64,64678,Excellent,39909
Oppo,Reno 7,2021,3,6,128,61921,Excellent,28951
Samsung,Galaxy S22,2021,3,6,128,43370,Good,23213
Samsung,Galaxy S22,2020,4,6,512,31938,Excellent,36569
Apple,iPhone 12,2020,4,4,256,112155,Good,41352
Apple,iPhone SE,2021,3,4,128,68239,Excellent,35017
OnePlus,OnePlus 11,2019,5,6,128,79813,Good,18898
Realme,Realme 11,2019,5,6,64,80896,Good,15754
Vivo,Y100,2022,2,8,512,18514,Good,42419
Google,Pixel 6a,2020,4,6,128,113833,Fair,29834
Realme,Realme 11,2022,2,6,64,101973,Fair,30206
Samsung,Galaxy A34,2020,4,12,512,95169,Good,49996
Vivo,V25,2021,3,4,128,117079,Fair,32330
OnePlus,OnePlus 11,2020,4,12,64,95214,Good,30705
Xiaomi,Poco F5,2023,1,6,64,53458,Good,24858
Apple,iPhone 14,2019,5,8,128,98031,Fair,24736
Google,Pixel 7,2022,2,16,64,47050,Excellent,35173
Samsung,Galaxy M34,2021,3,16,256,80264,Good,49828
Samsung,Galaxy A34,2022,2,4,256,20312,Good,23929
Realme,Realme GT 2,2020,4,16,512,29063,Good,45851
Vivo,V25,2023,1,8,64,87964,Good,38147
Vivo,Y56,2020,4,4,256,72858,Poor,23047
Samsung,Galaxy A34,2020,4,16,128,91992,Good,37769
Apple,iPhone 11,2020,4,6,64,63436,Excellent,23361
Apple,iPhone 11,2022,2,4,128,68441,Good,37232
OnePlus,OnePlus Nord CE 3,2020,4,4,256,40035,Fair,23182
Oppo,Reno 7,2022,2,8,64,112135,Poor,24719
Xiaomi,Mi 11 Lite,2022,2,4,128,103534,Good,40112
Xiaomi,Redmi 12,2019,5,16,128,36378,Fair,24676
Google,Pixel 6,2023,1,8,128,70258,Good,40390
Xiaomi,Redmi Note 11,2023,1,12,512,68833,Excellent,70564
Google,Pixel 7,2020,4,4,64,92700,Good,27417
Apple,iPhone 14,2020,4,8,256,82035,Good,37152
Xiaomi,Poco F5,2019,5,6,512,106432,Good,40454
Google,Pixel 6,2022,2,4,512,44756,Excellent,48677
Realme,Realme GT 2,2020,4,6,64,45036,Excellent,19596
Vivo,V25,2022,2,8,64,93588,Good,33570
OnePlus,OnePlus 11,2021,3,16,128,80298,Poor,28561
Google,Pixel 6a,2023,1,8,64,18399,Good,18113
Vivo,Y100,2023,1,16,128,107674,Fair,51851
Apple,iPhone 13,2019,5,4,256,66457,Good,25572
Samsung,Galaxy S23,2022,2,6,512,116511,Poor,44384
Xiaomi,Redmi Note 12,2020,4,8,256,96565,Fair,34851
Apple,iPhone 13,2019,5,6,512,102694,Good,42008
Samsung,Galaxy S22,2023,1,16,64,30091,Good,33558
Oppo,A78,2023,1,8,64,41968,Good,25419
Apple,iPhone 13,2022,2,6,256,24033,Excellent,30935
Xiaomi,Redmi Note 11,2020,4,4,512,83264,Good,42318
Samsung,Galaxy A34,2019,5,4,256,92838,Good,27462
Oppo,A78,2023,1,6,512,97128,Excellent,67053
Xiaomi,Redmi Note 11,2023,1,6,256,64285,Good,39714
Oppo,Reno 7,2021,3,6,64,24895,Good,15878
Samsung,Galaxy S23,2020,4,16,128,82863,Good,34862
Google,Pixel 7 Pro,2022,2,4,256,22304,Fair,24590
OnePlus,OnePlus 11R,2019,5,4,512,45706,Good,36015
Vivo,V25,2020,4,6,512,47640,Fair,37325
Xiaomi,Redmi 12,2019,5,16,256,38229,Good,34919
Realme,Realme GT 2,2021,3,4,128,73479,Good,27703
Oppo,F21 Pro,2019,5,16,256,119992,Fair,35400
Google,Pixel 7,2022,2,6,256,79583,Excellent,52298
Apple,iPhone 14,2022,2,4,64,79608,Good,35610
Oppo,A78,2021,3,4,512,114138,Fair,47163
Samsung,Galaxy A54,2023,1,8,128,33223,Fair,23067
Vivo,V25,2023,1,16,128,27326,Good,32720
OnePlus,OnePlus Nord 3,2022,2,6,64,63604,Good,26361
Oppo,A58,2020,4,8,512,86041,Excellent,50004
Apple,iPhone 12,2023,1,8,256,109063,Good,67092
Apple,iPhone 11,2019,5,8,512,111794,Good,52896
Oppo,Reno 8,2020,4,4,64,112119,Fair,18842
Vivo,Y100,2022,2,6,128,116154,Poor,24853
Samsung,Galaxy S23,2020,4,4,512,38763,Fair,32586
Samsung,Galaxy A34,2019,5,6,64,57736,Fair,13155
Google,Pixel 6,2022,2,16,128,55834,Good,41335
Xiaomi,Redmi 12,2019,5,8,64,94428,Good,21978
Realme,Realme GT 2,2022,2,12,256,98184,Fair,47907
Apple,iPhone 14,2020,4,16,128,33405,Excellent,31574
Realme,Realme 10,2021,3,4,64,38511,Fair,14326
Samsung,Galaxy A34,2020,4,16,256,76895,Excellent,46782
Oppo,Reno 8,2023,1,6,256,89374,Fair,44626
Vivo,V25,2022,2,12,512,119514,Fair,67471
Google,Pixel 6a,2020,4,12,512,77456,Fair,48586
Oppo,A58,2023,1,12,128,99256,Good,52477
Samsung,Galaxy M34,2019,5,8,128,64421,Good,21767
Google,Pixel 6,2022,2,12,512,72477,Fair,58853
Vivo,T2,2019,5,4,512,49229,Poor,30311
Google,Pixel 6,2022,2,12,512,22739,Fair,41864
Realme,Realme Narzo 60,2023,1,4,256,87968,Good,47128
Xiaomi,Mi 11 Lite,2020,4,16,64,29674,Good,24283
OnePlus,OnePlus Nord CE 3,2021,3,12,128,52982,Poor,22503
Oppo,Reno 8,2023,1,8,128,99270,Good,47835
Google,Pixel 7 Pro,2019,5,8,128,92988,Fair,21166
Samsung,Galaxy S23,2020,4,8,128,117994,Good,34330
Google,Pixel 6,2021,3,12,64,19700,Good,21925
Vivo,Y56,2022,2,8,64,46852,Good,23120
Google,Pixel 6a,2021,3,6,128,108829,Excellent,48229
Samsung,Galaxy S22,2020,4,16,64,33409,Good,27197
Google,Pixel 7,2023,1,8,64,98822,Excellent,61249
OnePlus,OnePlus Nord 3,2022,2,4,128,62042,Good,28303
Apple,iPhone 12,2019,5,4,256,99597,Poor,24837
OnePlus,OnePlus 11R,2021,3,12,512,80164,Good,54013
Vivo,V27,2019,5,16,512,84073,Good,50524
Vivo,V25,2021,3,16,512,94882,Good,60142
Google,Pixel 7,2019,5,12,128,100077,Fair,30131
Google,Pixel 6,2019,5,12,128,65734,Good,28282
Xiaomi,Redmi Note 11,2022,2,8,256,27979,Fair,27080
Oppo,A78,2020,4,16,512,85908,Good,54744
Apple,iPhone 11,2021,3,8,128,98401,Good,38467
Xiaomi,Redmi Note 11,2019,5,8,128,72541,Poor,18637
Realme,Realme 10,2019,5,12,512,24530,Good,40240
Apple,iPhone 14,2020,4,16,128,101057,Good,42422
Vivo,Y100,2022,2,16,128,89826,Excellent,50865
Oppo,Reno 8,2020,4,16,64,84561,Excellent,38517
Oppo,A58,2022,2,16,128,110379,Good,51170
OnePlus,OnePlus 11,2022,2,8,512,69478,Poor,42868
Samsung,Galaxy A54,2021,3,4,256,39144,Excellent,26253
Realme,Realme 11,2023,1,6,128,40223,Good,26105
Xiaomi,Poco F5,2019,5,4,512,34374,Fair,33703
Xiaomi,Redmi Note 12,2023,1,6,64,115874,Good,46605
Realme,Realme 10,2019,5,4,64,31090,Excellent,11947
Oppo,Reno 8,2022,2,6,512,39520,Fair,38488
OnePlus,OnePlus 11R,2020,4,8,256,31793,Good,23230
OnePlus,OnePlus 11R,2019,5,12,512,100621,Excellent,47308
OnePlus,OnePlus 11,2022,2,16,128,20274,Excellent,27160
Samsung,Galaxy A54,2023,1,4,64,85904,Excellent,43714
Apple,iPhone 12,2023,1,4,512,114322,Good,79388
Xiaomi,Redmi Note 11,2022,2,4,256,57346,Good,34863
Xiaomi,Poco F5,2020,4,6,512,67164,Good,44270
Google,Pixel 7,2020,4,12,512,73900,Excellent,55947
OnePlus,OnePlus 11,2019,5,6,64,41564,Poor,11244
Vivo,T2,2021,3,16,64,97415,Good,43111
Apple,iPhone 14,2022,2,8,512,93104,Good,64383
Xiaomi,Redmi 12,2023,1,16,256,39118,Fair,38410
Apple,iPhone 12,2021,3,12,512,64915,Good,55133
Xiaomi,Mi 11 Lite,2022,2,12,512,84741,Good,61306
Apple,iPhone 11,2021,3,16,128,81297,Good,48839
Realme,Realme GT 2,2022,2,12,128,102030,Excellent,55944
Google,Pixel 6,2022,2,16,128,27738,Good,31314
Apple,iPhone SE,2021,3,12,64,65338,Good,36737
OnePlus,OnePlus 11R,2023,1,8,512,100184,Fair,64333
OnePlus,OnePlus 11,2019,5,8,512,78073,Good,44668
Apple,iPhone 12,2023,1,4,64,82505,Good,43656
Samsung,Galaxy A34,2022,2,8,512,28427,Fair,39666
Oppo,A58,2022,2,16,512,64630,Poor,49084
Oppo,A58,2019,5,8,64,51380,Excellent,17644
Realme,Realme GT 2,2023,1,12,128,98731,Good,51188
Samsung,Galaxy A54,2020,4,4,64,56274,Excellent,18009
Google,Pixel 6a,2020,4,6,512,96690,Good,54643
Vivo,V27,2023,1,4,512,55721,Poor,37412
OnePlus,OnePlus 11R,2020,4,16,512,66332,Fair,49511
Realme,Realme Narzo 60,2019,5,16,512,35264,Fair,47632
Google,Pixel 6a,2021,3,6,128,66591,Excellent,36672
Oppo,Reno 8,2023,1,16,64,92271,Good,51077
Xiaomi,Redmi Note 11,2023,1,16,512,59688,Fair,51287
Apple,iPhone SE,2022,2,16,64,81092,Fair,44279
Apple,iPhone 11,2019,5,12,64,66171,Good,24229
OnePlus,OnePlus Nord CE 3,2019,5,4,256,54459,Good,22409
OnePlus,OnePlus Nord 3,2020,4,12,64,51326,Good,22417
Apple,iPhone 11,2021,3,4,256,83718,Good,40853
Oppo,A78,2022,2,12,512,67774,Excellent,59941
Apple,iPhone 14,2019,5,8,128,73396,Fair,22860
OnePlus,OnePlus Nord 3,2021,3,6,512,118195,Good,62536
Oppo,A78,2019,5,4,256,118772,Good,29637
OnePlus,OnePlus 11R,2023,1,12,64,49558,Excellent,32259
Vivo,V27,2021,3,16,256,26573,Excellent,34708
Xiaomi,Redmi Note 12,2021,3,12,512,94211,Fair,49660
Xiaomi,Redmi Note 11,2020,4,16,256,49422,Good,34497
Google,Pixel 6a,2022,2,12,256,91000,Excellent,65751
Google,Pixel 6,2019,5,12,64,43090,Good,19872
Realme,Realme 11,2020,4,4,128,40734,Fair,14782
OnePlus,OnePlus 11,2021,3,8,64,114291,Excellent,42790
Xiaomi,Redmi 12,2020,4,16,128,15907,Good,25973
Apple,iPhone SE,2019,5,4,256,62324,Good,23583
Google,Pixel 6,2022,2,6,256,103617,Good,50426
Oppo,A58,2021,3,8,256,23802,Excellent,26250
Vivo,V25,2020,4,6,512,63384,Good,37810
Apple,iPhone 14,2021,3,12,64,17082,Poor,18602
OnePlus,OnePlus Nord 3,2019,5,16,64,78288,Good,26624
Oppo,F21 Pro,2019,5,12,256,92402,Good,34157
Apple,iPhone 11,2021,3,8,128,75361,Good,37064
Apple,iPhone 13,2020,4,16,128,30201,Good,30741
Oppo,F21 Pro,2022,2,12,512,15503,Good,43088
Oppo,Reno 7,2021,3,6,64,81917,Good,25465
Oppo,A58,2023,1,4,512,110802,Fair,54737
Apple,iPhone 11,2022,2,4,64,78092,Good,35975
Vivo,V27,2021,3,4,256,41378,Fair,22247
Xiaomi,Redmi 12,2023,1,16,512,73967,Fair,58570
Samsung,Galaxy A54,2019,5,16,128,89712,Fair,31296
Samsung,Galaxy A54,2020,4,8,64,65150,Poor,15215
Vivo,Y100,2021,3,16,256,116388,Excellent,55098
Oppo,A58,2022,2,4,64,113111,Excellent,41712
Xiaomi,Redmi Note 12,2020,4,4,256,101615,Good,33538
Realme,Realme GT 2,2022,2,4,256,18051,Fair,20957
Realme,Realme Narzo 60,2023,1,12,512,80957,Poor,50329
Oppo,F21 Pro,2022,2,16,256,19388,Good,32811
Samsung,Galaxy M34,2023,1,12,512,84647,Excellent,70731
Google,Pixel 7,2022,2,12,128,50169,Excellent,41823
Xiaomi,Redmi Note 12,2022,2,8,256,65711,Excellent,46164
Google,Pixel 7 Pro,2022,2,8,512,118422,Good,80926
OnePlus,OnePlus 11R,2022,2,12,512,39448,Excellent,46061
OnePlus,OnePlus Nord 3,2019,5,4,128,114317,Good,23204
OnePlus,OnePlus 11,2021,3,16,64,106353,Excellent,49419
Oppo,F21 Pro,2022,2,6,256,112654,Good,49634
Realme,Realme Narzo 60,2019,5,16,64,111123,Fair,26268
Google,Pixel 7 Pro,2019,5,6,512,58183,Fair,34410
Xiaomi,Redmi Note 11,2023,1,16,512,51108,Excellent,56556
OnePlus,OnePlus 11R,2023,1,12,256,103598,Fair,55817
Apple,iPhone 13,2020,4,12,512,61059,Good,54976
Xiaomi,Redmi Note 11,2021,3,16,128,41627,Good,29050
Samsung,Galaxy S22,2021,3,16,128,113511,Fair,41180
Samsung,Galaxy A54,2021,3,12,64,61435,Good,33574
Xiaomi,Redmi 12,2023,1,12,256,116633,Fair,52359
Oppo,Reno 7,2023,1,16,512,82852,Good,64967
Apple,iPhone SE,2020,4,12,128,61875,Excellent,35480
Xiaomi,Redmi Note 11,2022,2,16,256,116827,Good,63969
Realme,Realme GT 2,2023,1,4,64,22907,Good,14681
Vivo,V25,2021,3,12,512,33643,Good,46764
Vivo,Y100,2023,1,4,128,63352,Fair,26342
Xiaomi,Mi 11 Lite,2019,5,4,512,93314,Good,41136
Samsung,Galaxy A54,2019,5,6,128,27992,Good,15057
OnePlus,OnePlus Nord CE 3,2022,2,8,512,21586,Good,41318
Google,Pixel 7 Pro,2019,5,6,512,106499,Fair,39687
Oppo,A58,2020,4,8,64,94874,Excellent,28536
Samsung,Galaxy S23,2021,3,12,128,37625,Poor,21582
OnePlus,OnePlus 11R,2021,3,12,64,49515,Excellent,30427
Oppo,Reno 7,2023,1,6,256,58050,Excellent,41037
OnePlus,OnePlus Nord 3,2023,1,12,64,70704,Good,38323
Realme,Realme 11,2019,5,6,64,36162,Fair,10991
Oppo,Reno 7,2021,3,6,512,90827,Good,49597
Xiaomi,Redmi Note 11,2022,2,8,512,85350,Good,60242
Xiaomi,Mi 11 Lite,2019,5,16,512,116809,Good,50649
Oppo,F21 Pro,2020,4,12,64,71558,Good,26125
Realme,Realme Narzo 60,2019,5,12,256,80138,Fair,31860
Oppo,F21 Pro,2023,1,16,64,52039,Excellent,44057
Vivo,V25,2022,2,16,512,48117,Good,54582
OnePlus,OnePlus 11,2019,5,4,512,25247,Excellent,31740
Apple,iPhone 12,2019,5,6,256,34564,Fair,23358
Oppo,F21 Pro,2020,4,4,128,83071,Good,24525
OnePlus,OnePlus Nord CE 3,2020,4,16,512,97946,Good,60465
Realme,Realme GT 2,2023,1,16,256,105894,Good,65441
OnePlus,OnePlus 11R,2023,1,8,512,39031,Fair,43768
Apple,iPhone 13,2019,5,8,64,46535,Good,17500
Vivo,T2,2020,4,8,128,33936,Poor,16693
Realme,Realme 10,2019,5,8,128,62602,Poor,18756
Google,Pixel 7 Pro,2023,1,16,64,119256,Fair,58563
Realme,Realme 10,2023,1,8,256,71820,Fair,36311
Samsung,Galaxy A54,2021,3,12,256,87940,Fair,43958
Realme,Realme 11,2022,2,12,256,57586,Fair,35858
Vivo,Y100,2023,1,4,128,92474,Good,39767
Samsung,Galaxy M34,2019,5,8,64,27850,Good,15711
Google,Pixel 7,2019,5,8,512,48380,Excellent,39655
Oppo,A58,2023,1,8,256,83737,Good,44000
Xiaomi,Redmi Note 11,2019,5,4,256,29525,Fair,19456
OnePlus,OnePlus 11R,2022,2,12,128,87053,Good,45677
Samsung,Galaxy S22,2020,4,12,256,40168,Poor,25500
Xiaomi,Poco F5,2023,1,6,128,90440,Excellent,44947
Apple,iPhone 12,2022,2,12,256,86656,Good,53229
Realme,Realme 11,2021,3,4,128,102231,Excellent,35458
Samsung,Galaxy S22,2021,3,4,128,98844,Excellent,42535
Samsung,Galaxy S23,2021,3,4,256,63181,Fair,30405
OnePlus,OnePlus 11,2023,1,16,256,54767,Good,50391
OnePlus,OnePlus 11,2020,4,16,256,57296,Excellent,41738
Apple,iPhone 12,2019,5,12,256,92665,Good,37545
Xiaomi,Redmi Note 12,2022,2,16,128,79105,Good,40711
Apple,iPhone 13,2023,1,6,512,27767,Good,45147
Xiaomi,Redmi 12,2020,4,12,256,113698,Good,38760
Oppo,F21 Pro,2020,4,12,64,20060,Good,16756
Xiaomi,Redmi Note 12,2022,2,8,128,20589,Good,21725
OnePlus,OnePlus Nord CE 3,2019,5,4,512,26891,Fair,32738
Oppo,Reno 8,2019,5,6,64,76166,Excellent,18410
OnePlus,OnePlus 11R,2021,3,16,64,78252,Good,38908
Samsung,Galaxy M34,2020,4,8,512,17221,Fair,36469
Samsung,Galaxy S23,2020,4,16,256,83876,Good,48315
OnePlus,OnePlus 11,2021,3,4,128,67878,Good,26426
Vivo,Y56,2021,3,8,512,25273,Poor,36377
Oppo,Reno 7,2020,4,4,512,27583,Excellent,33050
Google,Pixel 7 Pro,2019,5,8,512,112125,Good,44335
Vivo,Y100,2021,3,12,64,75910,Excellent,36023
Apple,iPhone 13,2020,4,8,512,21406,Good,39040
Apple,iPhone 13,2020,4,16,128,107501,Excellent,47984
Realme,Realme 10,2019,5,6,256,53221,Good,24685
Xiaomi,Mi 11 Lite,2022,2,8,64,67689,Poor,19651
Samsung,Galaxy S22,2021,3,4,256,19286,Fair,20567
Oppo,F21 Pro,2019,5,8,128,23933,Good,16704
Xiaomi,Redmi 12,2023,1,8,256,71153,Excellent,51650
Vivo,Y56,2021,3,6,64,31102,Excellent,18514
Oppo,A58,2023,1,12,128,87944,Fair,42629
Apple,iPhone 12,2022,2,8,128,19866,Good,19879
Vivo,V27,2022,2,12,512,112522,Excellent,77515
Xiaomi,Redmi 12,2020,4,16,64,89174,Good,33238
Samsung,Galaxy S22,2020,4,6,256,94396,Good,33397
Realme,Realme 11,2023,1,16,128,27842,Poor,26057
Samsung,Galaxy A54,2022,2,8,256,37623,Fair,30882
Xiaomi,Mi 11 Lite,2020,4,12,512,37474,Fair,38924
Xiaomi,Redmi Note 11,2022,2,12,64,55225,Poor,20494
Realme,Realme 11,2020,4,16,128,105287,Fair,31950
Oppo,Reno 7,2023,1,12,512,57634,Good,57303
Apple,iPhone 12,2023,1,4,256,44730,Excellent,44132
OnePlus,OnePlus 11R,2023,1,8,64,61779,Fair,26296
Realme,Realme 10,2023,1,6,128,93487,Excellent,47814
Xiaomi,Redmi 12,2021,3,16,512,104376,Excellent,64922
Google,Pixel 6,2021,3,16,512,116651,Good,69425
Vivo,V25,2021,3,8,512,71414,Good,47946
OnePlus,OnePlus 11R,2020,4,16,512,46712,Excellent,52674
Oppo,A78,2021,3,12,512,51139,Good,45043
Vivo,Y100,2023,1,16,128,83324,Good,46505
Realme,Realme 11,2021,3,6,128,48521,Excellent,25547
Oppo,Reno 8,2021,3,6,256,30770,Excellent,24736
Realme,Realme Narzo 60,2023,1,12,512,55797,Excellent,56607
Vivo,Y100,2021,3,6,512,109606,Excellent,65490
Xiaomi,Redmi 12,2020,4,12,64,87940,Fair,26551
Google,Pixel 6,2021,3,6,128,37129,Good,24231
OnePlus,OnePlus 11R,2020,4,12,512,115022,Excellent,54533
Samsung,Galaxy S22,2019,5,6,512,87660,Good,39946
Google,Pixel 6,2021,3,12,512,117475,Poor,48603
Google,Pixel 7,2022,2,12,256,90477,Good,54051
Vivo,Y100,2022,2,12,256,91620,Good,53063
Realme,Realme 10,2023,1,6,128,69004,Fair,29997
Google,Pixel 6a,2022,2,8,512,98725,Fair,61637
Apple,iPhone 13,2023,1,4,64,47835,Good,31082
Apple,iPhone 12,2021,3,16,128,112764,Poor,37409
OnePlus,OnePlus 11,2023,1,6,64,78535,Poor,22134
Samsung,Galaxy A34,2020,4,4,512,59905,Poor,34973
OnePlus,OnePlus 11,2023,1,6,256,105608,Good,57423
Realme,Realme GT 2,2021,3,16,256,29060,Good,36030
Vivo,T2,2019,5,4,128,47970,Fair,14793
OnePlus,OnePlus Nord CE 3,2021,3,4,64,109673,Excellent,38268
Realme,Realme 10,2022,2,16,256,97095,Good,57393
Oppo,A78,2021,3,6,64,18413,Good,13434
Google,Pixel 6a,2021,3,6,64,74150,Good,28793
Xiaomi,Redmi Note 11,2021,3,6,256,43812,Good,28558
